comment_id,comment_author,comment_time,parent_id,is_reply,video_id,pure_text,label,index,cleaned_text,text_len
UgzeTGJhcqT9kBWuddl4AaABAg,Igor Gabrielan,2018-05-25T18:53:42Z,UgzeTGJhcqT9kBWuddl4AaABAg,False,eGNpqvHAydE,freight.ai,0,288,['freight.ai'],1
UgxjKLUh6drBXmHiMSp4AaABAg,rheophore,2023-03-30T01:26:53Z,UgxjKLUh6drBXmHiMSp4AaABAg,False,eNHsehDSWzk,Pavements are for people. These things should be on the road,0,289,"['pavements', 'are', 'for', 'people', '.', 'these', 'things', 'should', 'be', 'on', 'the', 'road']",12
UgyjzO3mb6-3maBUd1p4AaABAg,Olivia 1971,2022-11-12T20:32:27Z,UgyjzO3mb6-3maBUd1p4AaABAg,False,eNHsehDSWzk,These robots are a public nuisance they are very intimidating for the elderly and dog walkers. They do not stop when you approach often forcing pedestrians into the road. I hope they are short lived and lazy people make the effort to collect their own food orders. The elderly and disabled are mostly not tech savvy and wouldn't use these anyway. Zero benefit maximum nuisance.,0,295,"['these', 'robots', 'are', 'a', 'public', 'nuisance', 'they', 'are', 'very', 'intimidating', 'for', 'the', 'elderly', 'and', 'dog', 'walkers', '.', 'they', 'do', 'not', 'stop', 'when', 'you', 'approach', 'often', 'forcing', 'pedestrians', 'into', 'the', 'road', '.', 'i', 'hope', 'they', 'are', 'short', 'lived', 'and', 'lazy', 'people', 'make', 'the', 'effort', 'to', 'collect', 'their', 'own', 'food', 'orders', '.', 'the', 'elderly', 'and', 'disabled', 'are', 'mostly', 'not', 'tech', 'savvy', 'and', 'would', ""n't"", 'use', 'these', 'anyway', '.', 'zero', 'benefit', 'maximum', 'nuisance', '.']",71
UgzZOQ62XaMpC8FYjMB4AaABAg,Brian Cleveland,2023-03-27T23:37:01Z,UgzZOQ62XaMpC8FYjMB4AaABAg,False,IcC2Bb5WKLY,People will steal them,0,307,"['people', 'will', 'steal', 'them']",4
UgzGBMplrZakM5L-Zjx4AaABAg,Fly Girl,2022-08-21T14:30:38Z,UgzGBMplrZakM5L-Zjx4AaABAg,False,IcC2Bb5WKLY,"Not gonna lie. I was a more than a little disappointed to learn that they weren't autonomous self-driving robots, but rather just simple remotely operated vehicles.",0,309,"['not', 'gon', 'na', 'lie', '.', 'i', 'was', 'a', 'more', 'than', 'a', 'little', 'disappointed', 'to', 'learn', 'that', 'they', 'were', ""n't"", 'autonomous', 'self-driving', 'robots', ',', 'but', 'rather', 'just', 'simple', 'remotely', 'operated', 'vehicles', '.']",31
Ugw-AOZLY8mN4vYRCuJ4AaABAg,Carina V,2022-05-17T19:54:10Z,Ugw-AOZLY8mN4vYRCuJ4AaABAg,False,IcC2Bb5WKLY,Ok now there going to be stealing COCO,0,314,"['ok', 'now', 'there', 'going', 'to', 'be', 'stealing', 'coco', '\u200d️']",9
UgxDqIvwZaRDW4GFaUJ4AaABAg.9a7X5DPgidL9cBCn37rRXe,Patrick21684,2022-06-12T17:45:40Z,UgxDqIvwZaRDW4GFaUJ4AaABAg,True,IcC2Bb5WKLY,A crash,0,319,"['a', 'crash']",2
UgzieN1uMqqlPiymTrR4AaABAg,streetlegalsprintcar,2022-04-22T14:21:36Z,UgzieN1uMqqlPiymTrR4AaABAg,False,IcC2Bb5WKLY,"Sadly, these can be driven from anywhere and those jobs will be outsourced to other countries.",0,320,"['sadly', ',', 'these', 'can', 'be', 'driven', 'from', 'anywhere', 'and', 'those', 'jobs', 'will', 'be', 'outsourced', 'to', 'other', 'countries', '.']",18
Ugw9Ckicy7ipPK980D14AaABAg,Sickinthahead,2022-04-22T12:49:35Z,Ugw9Ckicy7ipPK980D14AaABAg,False,IcC2Bb5WKLY,It'll get robbed in Houston.,0,321,"['it', ""'ll"", 'get', 'robbed', 'in', 'houston', '.']",7
Ugxbt3VgXBcIyq8tCIR4AaABAg,East AL President,2022-04-22T12:37:37Z,Ugxbt3VgXBcIyq8tCIR4AaABAg,False,IcC2Bb5WKLY,Those bots won't last one day in Houston. That's free food for somebody who could care less.,0,322,"['those', 'bots', 'wo', ""n't"", 'last', 'one', 'day', 'in', 'houston', '.', 'that', ""'s"", 'free', 'food', 'for', 'somebody', 'who', 'could', 'care', 'less', '.']",21
Ugw1K2dYxG4EW6Oc8U54AaABAg,Wulfgar,2022-04-22T02:12:56Z,Ugw1K2dYxG4EW6Oc8U54AaABAg,False,IcC2Bb5WKLY,"With all the crime going on in Houston, I have to ask, is it theft-proof? I think not!",0,323,"['with', 'all', 'the', 'crime', 'going', 'on', 'in', 'houston', ',', 'i', 'have', 'to', 'ask', ',', 'is', 'it', 'theft-proof', '?', 'i', 'think', 'not', '!']",22
UgxLj_bAKE9BsRTBItF4AaABAg,The Room 2 Breathe,2022-04-22T00:08:39Z,UgxLj_bAKE9BsRTBItF4AaABAg,False,IcC2Bb5WKLY,Something tells me we will be seeing some run over burgers! . There will be entry of tore up bots on the road. Next they will be telling us about recycling bot parts & where to drop them off...Lol,0,324,"['something', 'tells', 'me', 'we', 'will', 'be', 'seeing', 'some', 'run', 'over', 'burgers', '!', '.', 'there', 'will', 'be', 'entry', 'of', 'tore', 'up', 'bots', 'on', 'the', 'road', '.', 'next', 'they', 'will', 'be', 'telling', 'us', 'about', 'recycling', 'bot', 'parts', 'where', 'to', 'drop', 'them', 'off', '...', 'lol']",42
UgxKRWfINAbrLIlA0i14AaABAg,Herbie,2022-04-21T18:29:07Z,UgxKRWfINAbrLIlA0i14AaABAg,False,IcC2Bb5WKLY,"All the delivery robots here in LA have been stolen. They first had gang graffiti all over them, then thugs would put trash and even dead animals in them, most deliveries would get stolen, then two were found dumped in Echo Park lake. ""You can't have nice things """,0,329,"['all', 'the', 'delivery', 'robots', 'here', 'in', 'la', 'have', 'been', 'stolen', '.', 'they', 'first', 'had', 'gang', 'graffiti', 'all', 'over', 'them', ',', 'then', 'thugs', 'would', 'put', 'trash', 'and', 'even', 'dead', 'animals', 'in', 'them', ',', 'most', 'deliveries', 'would', 'get', 'stolen', ',', 'then', 'two', 'were', 'found', 'dumped', 'in', 'echo', 'park', 'lake', '.', '``', 'you', 'ca', ""n't"", 'have', 'nice', 'things', '``']",56
UgwaxDwQTGWwoC0wsBh4AaABAg,justin alexander,2022-04-20T22:04:28Z,UgwaxDwQTGWwoC0wsBh4AaABAg,False,IcC2Bb5WKLY,That robot is gonna get so jacked,0,330,"['that', 'robot', 'is', 'gon', 'na', 'get', 'so', 'jacked']",8
UgyyCSnb8sZeDf5GueJ4AaABAg.9a2rJTYKxdb9a3mS1sul4b,Devin Taylor,2022-04-21T03:29:15Z,UgyyCSnb8sZeDf5GueJ4AaABAg,True,IcC2Bb5WKLY,ROBOTS ARE THE WAVE OF THE FUTURE SO JUST RIDE THE WAVES BRO,0,332,"['robots', 'are', 'the', 'wave', 'of', 'the', 'future', 'so', 'just', 'ride', 'the', 'waves', 'bro']",13
Ugw5_ynTYiIUG2iG0dx4AaABAg,Rosa Now,2022-04-20T18:13:08Z,Ugw5_ynTYiIUG2iG0dx4AaABAg,False,IcC2Bb5WKLY,"You are idiots! This bot won’t get stolen, but people’s trucks are are getting yanked for their catalytic converters! You people are completely out your minds. This is the state of people’s priorities!",0,334,"['you', 'are', 'idiots', '!', 'this', 'bot', 'won', '’', 't', 'get', 'stolen', ',', 'but', 'people', '’', 's', 'trucks', 'are', 'are', 'getting', 'yanked', 'for', 'their', 'catalytic', 'converters', '!', 'you', 'people', 'are', 'completely', 'out', 'your', 'minds', '.', 'this', 'is', 'the', 'state', 'of', 'people', '’', 's', 'priorities', '!']",44
UgyRvCqm1wzcsyOofHR4AaABAg,Christian Pervert,2022-04-20T15:05:38Z,UgyRvCqm1wzcsyOofHR4AaABAg,False,IcC2Bb5WKLY,Rolling toilets! Nice!,0,335,"['rolling', 'toilets', '!', 'nice', '!']",5
Ugzf2KYp8D5HWpQ5PK54AaABAg,Bmworld,2022-04-20T13:13:48Z,Ugzf2KYp8D5HWpQ5PK54AaABAg,False,IcC2Bb5WKLY,Watch we talking trash on the bot getting robed but I bet he packing a self distracted button somewhere,0,336,"['watch', 'we', 'talking', 'trash', 'on', 'the', 'bot', 'getting', 'robed', 'but', 'i', 'bet', 'he', 'packing', 'a', 'self', 'distracted', 'button', 'somewhere']",19
UgzTWNoRXQNVZLb9Gpd4AaABAg,Bmworld,2022-04-20T13:11:28Z,UgzTWNoRXQNVZLb9Gpd4AaABAg,False,IcC2Bb5WKLY,Poor robot is going to get robed at gun point one day. poor thing,0,337,"['poor', 'robot', 'is', 'going', 'to', 'get', 'robed', 'at', 'gun', 'point', 'one', 'day', '.', 'poor', 'thing']",15
UgxEFrZvFocoz9rvW6Z4AaABAg,Gwen,2022-04-20T12:52:34Z,UgxEFrZvFocoz9rvW6Z4AaABAg,False,IcC2Bb5WKLY,Because of thieves it will not work. Great idea for 30 years ago! And yes vehicles running over it,0,338,"['because', 'of', 'thieves', 'it', 'will', 'not', 'work', '.', 'great', 'idea', 'for', 'years', 'ago', '!', 'and', 'yes', 'vehicles', 'running', 'over', 'it']",20
UgwuoUkhVInmIJqJRZJ4AaABAg,Kevin Rayner,2022-04-20T11:38:04Z,UgwuoUkhVInmIJqJRZJ4AaABAg,False,IcC2Bb5WKLY,The homeless will steal them ....,0,339,"['the', 'homeless', 'will', 'steal', 'them', '....']",6
Ugz9QaqzOIlOUJaNOiB4AaABAg,Kevin Rayner,2022-04-20T11:37:06Z,Ugz9QaqzOIlOUJaNOiB4AaABAg,False,IcC2Bb5WKLY,Cool it can bring me beer,0,340,"['cool', 'it', 'can', 'bring', 'me', 'beer']",6
UgziuuvpG9XJjEpRMM94AaABAg,Taye R: Shante Reed,2022-04-20T03:36:08Z,UgziuuvpG9XJjEpRMM94AaABAg,False,IcC2Bb5WKLY,I use to live near westheimer/ s Dairy Ashford and that’s a busy area. Lots of accidents. I could definitely see issues for that bot.,0,342,"['i', 'use', 'to', 'live', 'near', 'westheimer/', 's', 'dairy', 'ashford', 'and', 'that', '’', 's', 'a', 'busy', 'area', '.', 'lots', 'of', 'accidents', '.', 'i', 'could', 'definitely', 'see', 'issues', 'for', 'that', 'bot', '.']",30
UgzoxyI2CrEC0v_d7YN4AaABAg,El zoidberg,2022-04-20T02:26:28Z,UgzoxyI2CrEC0v_d7YN4AaABAg,False,IcC2Bb5WKLY,This looks nice but man I’m worried about the homeless people and the kids doing bad things to these bots,0,343,"['this', 'looks', 'nice', 'but', 'man', 'i', '’', 'm', 'worried', 'about', 'the', 'homeless', 'people', 'and', 'the', 'kids', 'doing', 'bad', 'things', 'to', 'these', 'bots']",22
UgzoxyI2CrEC0v_d7YN4AaABAg.9a15TJ-1vLc9bluYb0IA1W,kaii231,2022-06-02T12:37:16Z,UgzoxyI2CrEC0v_d7YN4AaABAg,True,IcC2Bb5WKLY,They better install a weapons system on them. Lol. Criminals are gonna go to town.,0,345,"['they', 'better', 'install', 'a', 'weapons', 'system', 'on', 'them', '.', 'lol', '.', 'criminals', 'are', 'gon', 'na', 'go', 'to', 'town', '.']",19
Ugx875TRCAL-MNlur9R4AaABAg,krisko713 TV,2022-04-20T02:18:44Z,Ugx875TRCAL-MNlur9R4AaABAg,False,IcC2Bb5WKLY,What's the point if someone has to control it?,0,346,"['what', ""'s"", 'the', 'point', 'if', 'someone', 'has', 'to', 'control', 'it', '?']",11
Ugzhbsqkb4V12Evt2Vt4AaABAg,DeeJay Phonzo,2022-04-20T02:09:46Z,Ugzhbsqkb4V12Evt2Vt4AaABAg,False,IcC2Bb5WKLY,Lol they’re getting stolen man this is Houston,0,349,"['lol', 'they', '’', 're', 'getting', 'stolen', 'man', 'this', 'is', 'houston']",10
UgxbeUdJMG0kQ4PaSht4AaABAg,1982,2022-04-20T02:03:55Z,UgxbeUdJMG0kQ4PaSht4AaABAg,False,IcC2Bb5WKLY,burn it,0,350,"['burn', 'it']",2
UgzsRfqYcds_RJzRMjB4AaABAg,Frankie Wilde,2022-04-20T02:02:14Z,UgzsRfqYcds_RJzRMjB4AaABAg,False,IcC2Bb5WKLY,"Yes yes just in time to take more jobs, excellent, just as planned.",0,351,"['yes', 'yes', 'just', 'in', 'time', 'to', 'take', 'more', 'jobs', ',', 'excellent', ',', 'just', 'as', 'planned', '.']",16
UgzsRfqYcds_RJzRMjB4AaABAg.9a12gqyCFEs9f-6T8wrso4,Fly Girl,2022-08-21T14:33:40Z,UgzsRfqYcds_RJzRMjB4AaABAg,True,IcC2Bb5WKLY,"Except that the carts are human operated. The drivers still exist. Just remotely. They're just not exposed the the physical dangers of Houston traffic, or nefarious customers.",0,352,"['except', 'that', 'the', 'carts', 'are', 'human', 'operated', '.', 'the', 'drivers', 'still', 'exist', '.', 'just', 'remotely', '.', 'they', ""'re"", 'just', 'not', 'exposed', 'the', 'the', 'physical', 'dangers', 'of', 'houston', 'traffic', ',', 'or', 'nefarious', 'customers', '.']",33
UgzsRfqYcds_RJzRMjB4AaABAg.9a12gqyCFEs9a166K4NiNp,Monika Sturm,2022-04-20T02:32:04Z,UgzsRfqYcds_RJzRMjB4AaABAg,True,IcC2Bb5WKLY,Exactly what I was thinking. My daughter works 3 jobs saving up to get a place of her own with her fiance he works full-time 7 days a week and they would still struggle. One of her jobs is door dashing now that's in jeopardy. I'm not condoning the recent crime rate but I'm starting to understand why when you can't even support yourself with 3 incomes,0,353,"['exactly', 'what', 'i', 'was', 'thinking', '.', 'my', 'daughter', 'works', 'jobs', 'saving', 'up', 'to', 'get', 'a', 'place', 'of', 'her', 'own', 'with', 'her', 'fiance', 'he', 'works', 'full-time', 'days', 'a', 'week', 'and', 'they', 'would', 'still', 'struggle', '.', 'one', 'of', 'her', 'jobs', 'is', 'door', 'dashing', 'now', 'that', ""'s"", 'in', 'jeopardy', '.', 'i', ""'m"", 'not', 'condoning', 'the', 'recent', 'crime', 'rate', 'but', 'i', ""'m"", 'starting', 'to', 'understand', 'why', 'when', 'you', 'ca', ""n't"", 'even', 'support', 'yourself', 'with', 'incomes']",71
UgwdcmPG0U0_YprDNC54AaABAg,Art Deco city Architecture,2023-01-01T18:42:18Z,UgwdcmPG0U0_YprDNC54AaABAg,False,iyO9TJHEQ7E,Black mirror type shit.,0,354,"['black', 'mirror', 'type', 'shit', '.']",5
Ugz6pcU-XzVR53ETFTx4AaABAg,kathleen smith,2021-07-25T14:49:07Z,Ugz6pcU-XzVR53ETFTx4AaABAg,False,iyO9TJHEQ7E,People can steal the KiWi Bot or kick it over -- can't they? Fucking with the KiWi bot will be delivery people who lost their jobs.,0,357,"['people', 'can', 'steal', 'the', 'kiwi', 'bot', 'or', 'kick', 'it', 'over', '--', 'ca', ""n't"", 'they', '?', 'fucking', 'with', 'the', 'kiwi', 'bot', 'will', 'be', 'delivery', 'people', 'who', 'lost', 'their', 'jobs', '.']",29
UgxKxTHjlBu0U-8ppD14AaABAg,ULTRA SONIC,2021-01-31T18:47:27Z,UgxKxTHjlBu0U-8ppD14AaABAg,False,iyO9TJHEQ7E,"sorry but that robot will never work in my city ,, probably someone is going to steal my food including with that cute robot",0,359,"['sorry', 'but', 'that', 'robot', 'will', 'never', 'work', 'in', 'my', 'city', ',', ',', 'probably', 'someone', 'is', 'going', 'to', 'steal', 'my', 'food', 'including', 'with', 'that', 'cute', 'robot']",25
Ugz6G7GmDOSZOp2LtwR4AaABAg,sapitron,2019-08-28T00:12:24Z,Ugz6G7GmDOSZOp2LtwR4AaABAg,False,iyO9TJHEQ7E,get ready for lots of tasty unemployement!,0,366,"['get', 'ready', 'for', 'lots', 'of', 'tasty', 'unemployement', '!']",8
UgyNa4RpP3eMriLfPEd4AaABAg,nody31,2021-01-23T12:00:19Z,UgyNa4RpP3eMriLfPEd4AaABAg,False,kw7qdeWR2ZQ,"This technology will burn itself out - once they catch on there will be too many of them for the pavement and the novelty will ware off. There will be campaign groups to ban them, as they will be seen as a danger to pedestrians. Then they will then be banished to the road where they will cause congestion and a danger to road users.",0,380,"['this', 'technology', 'will', 'burn', 'itself', 'out', 'once', 'they', 'catch', 'on', 'there', 'will', 'be', 'too', 'many', 'of', 'them', 'for', 'the', 'pavement', 'and', 'the', 'novelty', 'will', 'ware', 'off', '.', 'there', 'will', 'be', 'campaign', 'groups', 'to', 'ban', 'them', ',', 'as', 'they', 'will', 'be', 'seen', 'as', 'a', 'danger', 'to', 'pedestrians', '.', 'then', 'they', 'will', 'then', 'be', 'banished', 'to', 'the', 'road', 'where', 'they', 'will', 'cause', 'congestion', 'and', 'a', 'danger', 'to', 'road', 'users', '.']",68
Ugx8YEMLljCd3xk5oAZ4AaABAg,IndieVintage 9425,2020-09-08T13:52:08Z,Ugx8YEMLljCd3xk5oAZ4AaABAg,False,kw7qdeWR2ZQ,"Another job taken away from a human being that could be done by foot or on a bike, the future is rather worrying indeed",0,381,"['another', 'job', 'taken', 'away', 'from', 'a', 'human', 'being', 'that', 'could', 'be', 'done', 'by', 'foot', 'or', 'on', 'a', 'bike', ',', 'the', 'future', 'is', 'rather', 'worrying', 'indeed']",25
UgzWG7WvYNc_M8PJ3uV4AaABAg,maurice coffey,2020-04-03T13:38:00Z,UgzWG7WvYNc_M8PJ3uV4AaABAg,False,kw7qdeWR2ZQ,another silly idea open to abuse.,0,384,"['another', 'silly', 'idea', 'open', 'to', 'abuse', '.']",7
UgzVdE9xtZx8YZOJh654AaABAg,Gera outta her maeen S,2019-04-30T16:31:41Z,UgzVdE9xtZx8YZOJh654AaABAg,False,kw7qdeWR2ZQ,These will get stolen. Where are the rebels without a cause.,0,390,"['these', 'will', 'get', 'stolen', '.', 'where', 'are', 'the', 'rebels', 'without', 'a', 'cause', '.']",13
UgzVdE9xtZx8YZOJh654AaABAg.8uMEuZbV0pM9Ny-LEio5w9,Morningstar4K,2021-05-30T09:27:51Z,UgzVdE9xtZx8YZOJh654AaABAg,True,kw7qdeWR2ZQ,just throw a blanket over one then you can steal it,0,391,"['just', 'throw', 'a', 'blanket', 'over', 'one', 'lol']",7
UgzVdE9xtZx8YZOJh654AaABAg.8uMEuZbV0pM9-JUEvhtEKB,Ana Oror,2019-09-25T17:56:18Z,UgzVdE9xtZx8YZOJh654AaABAg,True,kw7qdeWR2ZQ,This is stupid,0,392,"['this', 'is', 'stupid']",3
UgzVdE9xtZx8YZOJh654AaABAg.8uMEuZbV0pM8x-zj6b_I_7,Trek001,2019-07-05T14:41:11Z,UgzVdE9xtZx8YZOJh654AaABAg,True,kw7qdeWR2ZQ,Just pop on a balaclava or a headscarf to steal this robot,0,393,"['just', 'pop', 'on', 'a', 'balaklava', 'or', 'a', 'headscarf']",8
UgyTEcQgGPZtWK9vtcN4AaABAg,banjo3751,2022-11-13T14:49:41Z,UgyTEcQgGPZtWK9vtcN4AaABAg,False,lgJQdKF2NlY,Better not order soup or drinks…… that thing was bumping like a go cart on a South Carolina side road.,0,397,"['better', 'not', 'order', 'soup', 'or', 'drinks……', 'that', 'thing', 'was', 'bumping', 'like', 'a', 'go', 'cart', 'on', 'a', 'south', 'carolina', 'side', 'road', '.']",21
UgzyVpQa5-HBj333SWZ4AaABAg,thomas m,2022-04-02T03:24:21Z,UgzyVpQa5-HBj333SWZ4AaABAg,False,lgJQdKF2NlY,Taking jobs from people,0,398,"['taking', 'jobs', 'from', 'people']",4
UgzIHymXye9Vf4VNbG94AaABAg,Matthew Scruggs,2022-04-02T01:56:57Z,UgzIHymXye9Vf4VNbG94AaABAg,False,lgJQdKF2NlY,Can’t wait to steal from them,0,399,"['can', '’', 't', 'wait', 'to', 'steal', 'from', 'them']",8
Ugx-i-Z_0YNRnvJNHlF4AaABAg,Michael Acts,2022-04-02T01:22:10Z,Ugx-i-Z_0YNRnvJNHlF4AaABAg,False,lgJQdKF2NlY,3 miles an hour by the time you get your food it will be cold with flies on it LOL,0,400,"['miles', 'an', 'hour', 'by', 'the', 'time', 'you', 'get', 'your', 'food', 'it', 'will', 'be', 'cold', 'with', 'flies', 'on', 'it', 'lol']",19
Ugwa5ujdMBzEPbOQpuN4AaABAg,Levoid Blakeney,2022-04-01T18:54:14Z,Ugwa5ujdMBzEPbOQpuN4AaABAg,False,lgJQdKF2NlY,These robots eventually will take away human jobs,0,401,"['these', 'robots', 'eventually', 'will', 'take', 'away', 'human', 'jobs']",8
Ugwa5ujdMBzEPbOQpuN4AaABAg.9_HwPF9sY099_V_8JL8Nzp,Tymetell,2022-04-07T02:00:18Z,Ugwa5ujdMBzEPbOQpuN4AaABAg,True,lgJQdKF2NlY,These robots eventually will take away human jobs,0,402,"['these', 'robots', 'eventually', 'will', 'take', 'away', 'human', 'jobs']",8
Ugwa5ujdMBzEPbOQpuN4AaABAg.9_HwPF9sY099_Iy2_qLIFz,general py,2022-04-02T04:27:51Z,Ugwa5ujdMBzEPbOQpuN4AaABAg,True,lgJQdKF2NlY,They already have,0,403,"['they', 'already', 'have']",3
UgyhrLysdr3jwFOyjJF4AaABAg,Pork money,2022-04-01T18:33:41Z,UgyhrLysdr3jwFOyjJF4AaABAg,False,lgJQdKF2NlY,The many criminals in that Cesspool City ...will have something new to steal and rob....robot jack,0,405,"['the', 'many', 'criminals', 'in', 'that', 'cesspool', 'city', '...', 'will', 'have', 'something', 'new', 'to', 'steal', 'and', 'rob', '....', 'robot', 'jack']",19
UgyhrLysdr3jwFOyjJF4AaABAg.9_Hu2nFpF3O9caHU3TisX_,jennifer faustine,2022-06-22T20:46:52Z,UgyhrLysdr3jwFOyjJF4AaABAg,True,lgJQdKF2NlY,I said the same thing. The opportunist going for the low hanging fruit will turn this into something bad.,0,406,"['i', 'said', 'the', 'same', 'thing', '.', 'the', 'opportunist', 'going', 'for', 'the', 'low', 'hanging', 'fruit', 'will', 'turn', 'this', 'into', 'something', 'bad', '.']",21
UgwLJtEpUF7M9WYrerV4AaABAg,daniel hall,2022-04-01T12:44:09Z,UgwLJtEpUF7M9WYrerV4AaABAg,False,lgJQdKF2NlY,Well working for Uber eats is dead,0,427,"['well', 'working', 'for', 'uber', 'eats', 'is', 'dead']",7
Ugwv80uXjD0Vd48ilKx4AaABAg,russell5078084,2022-04-01T12:42:18Z,Ugwv80uXjD0Vd48ilKx4AaABAg,False,lgJQdKF2NlY,And how long before robot mugging and piracy starts. Bet it won't be long.,0,428,"['and', 'how', 'long', 'before', 'robot', 'mugging', 'and', 'piracy', 'starts', '.', 'bet', 'it', 'wo', ""n't"", 'be', 'long', '.']",17
UgzzXOxLOMbabteSRbl4AaABAg,John McCusker,2023-01-31T02:56:52Z,UgzzXOxLOMbabteSRbl4AaABAg,False,NeWwEiVuD2A,Junk,0,432,['junk'],1
Ugx0MKSga__CaO-svDB4AaABAg,Jonah Narcia,2022-12-28T00:26:00Z,Ugx0MKSga__CaO-svDB4AaABAg,False,NeWwEiVuD2A,I bit all those delivery vehicles from one person Order something. Thinking. It will come. Lol But just get get stuck with the others in the snow . I love technology.,0,433,"['i', 'bit', 'all', 'those', 'delivery', 'vehicles', 'from', 'one', 'person', 'order', 'something', '.', 'thinking', '.', 'it', 'will', 'come', '.', 'lol', 'but', 'just', 'get', 'get', 'stuck', 'with', 'the', 'others', 'in', 'the', 'snow', '.', 'i', 'love', 'technology', '.']",35
Ugwv7yg4NkGeBXZMROJ4AaABAg,TyrannyWatch,2022-11-29T03:12:10Z,Ugwv7yg4NkGeBXZMROJ4AaABAg,False,NeWwEiVuD2A,That’s what they get for replacing drivers.,0,436,"['that', '’', 's', 'what', 'they', 'get', 'for', 'replacing', 'drivers', '.']",10
